year,municode,inc_m,ind_lang,educ_years,sales_hotel,logtemp,logprecip,dist_us_km
2000,25009,2263.913,.0025673,7.610105,2930,5.502067,4.426707,730.1788
2000,25010,2201.112,.0816825,6.992992,5105,5.487917,3.851317,554.1024
2000,25011,2317.648,.0258404,7.266254,15166,5.515411,3.518942,603.3113
2000,25012,3221.066,.0117699,9.177511,889010,5.49211,4.269258,678.0344
2000,25014,2403.548,.0065329,7.436567,2495,5.477224,4.454009,699.7924
2000,25015,2742.681,.003974,8.602839,11565,5.503533,3.863463,583.0082
2000,25016,2393.575,.0101498,6.198483,442,5.435351,4.383618,632.8983
2000,25017,2046.048,.0121029,6.921657,136,5.459033,4.189841,537.8653
2000,25018,2350.527,.1742652,5.835361,1359,5.524716,3.871372,626.538
2000,26001,2576.388,.1350919,7.359184,82,5.303762,3.727315,170.8337
2000,26002,6128.503,.0217187,8.18091,26903,5.095602,3.381625,25.50109
2000,26003,1835.202,.0455622,6.517068,5175,5.445132,4.005252,474.4361
2000,26004,3960.974,.0157632,7.485825,641,5.271189,3.257831,44.68473
2000,26005,2701.402,.0099502,7.193878,21,5.273973,3.9871,273.0357
2000,26006,2482.301,.0043178,7.362599,117,5.191273,3.78317,102.6388
2000,26008,1795.112,.0117647,7.130435,37,5.233996,3.819462,165.3034
2000,26011,3668.56,.004717,6.980815,172,5.146254,3.666025,73.90589
2000,26013,2988.87,.0074488,7.524621,80,5.259752,3.800968,141.4248
2000,26014,2155.679,.0058224,7.484375,89,5.358494,3.664802,189.9181
2000,26017,3425.324,.0170264,7.936733,11584,5.333237,2.690197,101.5832
2000,26018,4641.934,.0136045,9.375184,72765,5.515085,3.447514,392.717
2000,26019,4239.886,.0065876,9.053201,9872,5.05602,3.723559,38.42068
2000,26020,3132.653,.0182353,7.230861,7,5.350917,3.354305,179.1895
2000,26023,3099.97,.0059102,8.132177,134,5.259568,3.742404,140.7832
2000,26025,2792.848,.0130847,8.340181,990,5.505791,2.960877,368.6723
2000,26027,3540.816,.0146232,7.558244,382,5.099724,3.53967,54.01565
2000,26028,3786.55,0,7.585284,802,5.341719,3.792228,174.766
2000,26029,3280.8,.0851228,8.475032,119679,5.491163,3.25631,353.8367
2000,26030,4288.004,.0206745,9.614093,219435,5.451017,2.910683,259.1646
2000,26032,6169.22,.0095541,9.207792,288,5.276693,3.763643,150.9758
2000,26033,2323.533,.2350775,7.779454,485,5.489089,3.295154,518.7772
2000,26034,6519.307,.0056338,7.974063,114,5.28499,3.773676,155.9431
2000,26035,2570.36,.0094493,7.305741,456,5.134534,3.831592,54.03664
2000,26036,3282.11,.0034209,8.198752,4776,5.23585,3.586738,66.88516
2000,26038,3776.378,.0026264,9.001343,403,5.313877,3.781187,178.3679
2000,26039,4527.627,.0159102,8.359282,2649,5.064054,3.511732,11.64456
2000,26040,2443.532,.0016103,6.421568,15,5.179696,3.902758,188.5215
2000,26041,3731.817,.0249178,8.41674,5130,5.167847,3.660426,94.22291
2000,26042,2989.832,.0241937,8.864259,15204,5.514172,3.489446,471.6167
2000,26043,4955.574,.0135698,8.987012,84580,5.082838,3.750879,14.89245
2000,26047,3942.729,.1073886,7.950728,24,5.324344,2.886884,177.9361
2000,26048,3980.023,.026708,8.221254,78661,5.355072,2.312074,52.01037
2000,26050,3130.915,.0166052,7.486641,12,5.337636,3.697101,175.4121
2000,26051,2408.215,.0227101,6.511943,102,5.401749,4.075829,366.1565
2000,26052,2387.129,.0135287,7.247031,547,5.276105,3.959538,257.8357
2000,26055,4658.521,.0145328,8.408382,26752,5.39821,1.789569,35.41364
2000,26058,3212.747,.0078142,8.647097,3021,5.262026,3.466421,97.95558
2000,26059,2838.098,.0094787,7.270732,12,5.046871,3.829102,15.62284
2000,26066,2609.214,.007085,7.973537,370,5.407642,3.673001,221.1192
2000,26067,2458.271,.0159091,6.845794,7,5.252339,3.658498,122.2768
2000,26069,2764.405,.0904926,5.698204,365,5.213095,4.232649,323.0963
2000,26070,5851.159,.0262152,7.350571,2910,5.346335,2.778584,19.68556
2000,26071,2546.323,.0577082,7.929968,277,5.512239,2.784312,468.4716
2000,27001,3116.085,.0234582,6.500721,670,5.574183,5.029912,1080.317
2000,27002,2265.601,.012585,7.208259,9794,5.55948,5.142335,928.1323
2000,27003,2452.656,.0720066,7.995634,3647,5.567241,4.999228,958.8293
2000,27004,3172.18,.0428444,9.488119,276936,5.583118,5.135712,980.0222
2000,27005,1984.7,.011112,7.379201,9542,5.572475,5.071865,930.0515
2000,27006,1576.271,.0069883,6.721954,337,5.578526,5.093213,956.324
2000,27007,2172.981,.0194078,7.586121,3984,5.584146,5.144919,1069.468
2000,27008,1812.914,.0183392,6.358444,1174,5.550756,5.330988,960.9559
2000,27009,2038.852,.0251237,7.379959,67,5.57,5.328643,1007.719
2000,27010,1861.338,.0301048,8.109471,99,5.582221,5.026784,949.1583
2000,27011,2102.038,.0917431,7.26581,407,5.585432,5.093847,1008.829
2000,27012,2500.814,.0928531,7.616622,2527,5.579996,5.28408,1015.613
2000,27014,3007.624,.0135836,7.761125,8812,5.572867,5.034858,927.0344
2000,27015,1998.982,.0605377,8.676533,2,5.548396,5.586139,1033.568
2000,27016,1828.012,.0161901,6.247612,2423,5.555855,5.624626,1013.83
2000,27017,1960.632,.0533711,6.475426,1980,5.56984,5.150722,1116.825
2000,28001,2266.641,.0063523,7.237318,162,5.474395,4.001095,206.2845
2000,28002,3128.733,.021698,6.788857,766,5.447021,4.378866,318.7579
2000,28003,4780.071,.0274131,8.819587,6369,5.480657,4.368903,369.4519
2000,28004,1701.906,.0120762,6.401354,423,5.450208,4.62189,394.9069
2000,28005,3837.186,0,6.088889,1,5.437607,4.073661,139.494
2000,28007,3532.543,.003545,7.571973,1019,5.465863,3.814855,16.41751
2000,28008,1663.491,.0153341,6.114537,45,5.450269,4.209659,280.2769
2000,28009,4362.148,.0153,10.48189,56166,5.472599,4.543627,394.3501
2000,28011,1641.059,0,6.352358,15,5.387933,4.532727,350.0547
2000,28012,4251.7,.0145046,6.261259,3524,5.51461,4.243213,355.3193
2000,28014,4019.507,.0018282,7.348097,1024,5.440409,3.73106,10.32656
2000,28015,2710.783,.0024022,7.285615,721,5.460024,3.880776,11.06275
2000,28016,2086.687,.0038198,6.985613,150,5.406681,4.167578,235.9213
2000,28017,2111.846,0,7.485959,164,5.248238,4.021181,308.8746
2000,28018,2107.981,.002963,7.118279,347,5.46045,3.963412,200.0913
2000,28019,1892.838,.0032729,7.18577,76,5.477696,4.204049,313.6588
2000,28021,2530.715,.0057417,8.743935,10395,5.515676,4.446926,387.2272
2000,28022,4139.209,.0121166,8.939891,90302,5.445141,4.068546,27.39611
2000,28024,3976.743,.0012484,7.88547,1667,5.439353,3.802583,14.36133
2000,28025,3762.214,.0057412,8.09818,6907,5.456143,3.76688,17.47927
2000,28027,4700.458,.014511,8.758181,81279,5.445986,3.620298,14.56162
2000,28032,4356.207,.0136885,9.141788,104873,5.448275,3.912072,31.43134
2000,28033,3150.875,.0110997,7.643317,6874,5.449375,3.954082,32.41521
2000,28034,2115.107,0,6.7125,48,5.416074,4.07336,190.4298
2000,28035,2482.105,.0042256,6.924348,4802,5.456724,4.001534,117.4432
2000,28037,2530.577,.0171436,6.856501,1865,5.465464,4.274393,234.9721
2000,28038,3527.847,.0216276,9.791415,156843,5.477242,4.465274,395.3182
2000,28039,2761.414,.000495,8.151323,206,5.300106,3.866347,377.9142
2000,28040,4608.827,.0046749,8.075624,3035,5.448482,4.016877,36.59077
2000,28041,3258.754,.0027038,10.10592,52439,5.399433,4.129488,277.466
2000,28043,2291.977,.0054276,7.798548,17,5.536668,4.402317,343.936
2000,29001,1896.317,.0295359,8.766218,76,4.989909,4.24188,718.0598
2000,29002,2719.717,.0231677,9.838789,43,5.006042,4.2332,719.3693
2000,29005,2445.518,.0293864,9.288742,9896,4.955175,4.151915,710.748
2000,29006,2345.245,.0067016,8.093291,726,4.861157,4.073223,702.1763
2000,29010,2242.343,.0494314,8.682702,1447,4.920518,4.307473,725.4495
2000,29013,1690.097,.0101982,7.543033,1586,4.931615,4.10195,718.9859
2000,29019,2010.936,.0108249,8.079904,385,5.049609,4.057787,729.3384
2000,29021,1724.343,.0127005,7.293865,26,4.818583,4.176121,708.2331
2000,29026,2101.194,.0348567,8.317684,27006,4.97795,4.227692,718.5054
2000,29033,3219.369,.0213657,10.96028,19003,5.022028,4.245813,724.475
2000,29034,1746.784,.0072932,6.551451,435,4.843625,4.083289,689.6958
2000,29036,2636.204,.0205545,9.728679,370,5.005919,4.248495,721.6932
2000,29043,2128.131,.0070727,8.11023,8954,4.961206,4.222632,713.6108
2000,29044,2209.455,.0164916,8.577131,49,5.080317,4.189655,737.4389
2000,29048,6414.483,.0496092,8.42789,17,5.010243,4.29207,727.3865
2000,29050,1952.133,.2405498,7.225695,11215,4.69447,4.42675,728.5702
2000,29058,2394.282,.0148026,8.802665,79,5.057403,4.249793,736.9654
2000,30003,2960.623,.0403393,7.595048,15821,5.531746,4.832108,893.3046
2000,30004,2010.847,.0061141,5.796739,292,5.489938,4.430244,698.9016
2000,30009,2621.765,.0167486,7.152575,217,5.407221,4.614407,679.4027
2000,30010,1539.285,.0188006,5.328467,269,5.147055,4.955707,668.4509
2000,30011,2071.196,.0092634,6.247414,1614,5.568045,4.900648,791.5195
2000,30013,2347.141,.0777614,7.564829,1294,5.485895,4.771283,499.2991
2000,30015,1646.117,.0078414,5.400267,209,5.545192,5.317974,823.2879
2000,30016,2739.731,.0110814,8.505974,6271,5.541115,4.60073,727.8369
2000,30017,2466.639,.1258537,7.531406,173,5.463985,4.361639,720.056
2000,30026,2328.693,.0112472,8.163244,1765,5.157064,4.952028,690.3469
2000,30028,4538.254,.0207672,9.131115,215499,5.542309,4.908069,751.913
2000,30030,2335.348,.1484854,8.21996,974,5.128952,4.706643,777.0874
2000,30032,1836.469,.0248606,5.966594,5637,5.455941,5.465154,851.1118
2000,30033,1776.979,.1664193,6.185072,36,5.490395,4.589124,564.5361
2000,30034,2855.075,.0157937,9.495692,1029,5.470552,4.767141,513.6854
2000,30038,1984.849,.0294705,7.040268,4622,5.243878,4.882466,705.7509
2000,30039,3120.999,.0533165,8.731837,80564,5.54264,5.318856,903.0208
2000,30040,2042.981,.0995844,7.859462,370,5.486617,4.785236,596.2501
2000,30044,2383.142,.0331874,8.439062,40213,5.300108,5.170599,762.4694
2000,30045,2227.847,.0413771,7.379312,3851,5.556395,4.909684,843.3495
2000,30047,1400.148,.0180223,5.390788,294,5.089139,4.981122,748.3461
2000,30048,2624.362,.0878518,8.309221,2546,5.556747,5.288675,909.4703
2000,30050,1385.583,.8047506,5.306492,10,5.481619,5.034339,619.7508
2000,30051,1137.339,.4947034,5.177537,55,5.472731,5.138093,606.5203
2000,30054,1617.392,.0152181,5.749825,60,5.560138,4.877007,856.0297
2000,30055,1940.339,.4811238,6.806138,48,5.497321,4.758895,519.9721
2000,30058,1986.074,.4586562,8.727108,596,5.477709,4.732064,536.5489
2000,30061,2522.172,.0407145,6.470134,2167,5.53085,5.463367,980.9488
2000,30063,1795.256,.3855124,6.245028,26,5.472715,4.692075,493.8863
2000,30065,1920.892,.0132177,6.733691,73,5.37839,4.527135,708.2594
2000,30066,1289.959,.1685458,6.155715,8,5.490087,4.860864,612.8624
2000,30068,2200.727,.0263821,7.268847,7880,5.319912,5.154841,765.5262
2000,30069,1518.725,.0481839,7.132195,551,5.485682,4.747595,594.693
2000,30070,1205.701,.0442671,5.400959,40,5.542319,5.441313,956.6473
2000,30071,1571.827,.0809757,5.351021,5831,5.257061,5.064101,739.9253
2000,30072,1335.762,.0253036,5.576543,245,5.024787,4.689886,596.0293
2000,30075,1499.074,.0154426,5.011333,51,5.569105,4.735946,803.9297
2000,30077,1810.677,.0064217,5.591863,3191,5.554845,4.751054,875.3956
2000,30083,1032.305,.8417478,4.77366,15,5.471785,4.9059,566.9824
2000,30085,2045.582,.0816381,7.132495,406,5.312969,5.139512,770.9963
2000,30086,1407.438,.0037584,5.381527,5,5.032397,4.813028,669.2591
2000,30087,3035.852,.0126196,9.868723,78916,5.234155,4.848932,695.4642
2000,30088,1355.792,.0039894,5.2213,932,5.421724,4.488153,719.0668
2000,30089,1694.443,.076972,7.300372,452,5.552959,5.159986,920.2335
2000,30091,1731.494,.059719,5.6051,620,5.527714,5.403468,962.8984
2000,30092,1517.242,.0153042,5.561027,51,5.011122,4.940467,704.9793
2000,30094,1664.502,.0574356,4.862496,432,5.535972,4.734848,890.6544
2000,30095,1456.389,.0034552,5.091344,81,5.381148,4.787851,667.3929
2000,30097,2911.235,.0003864,7.20222,1577,5.569478,5.21966,814.7488
2000,30102,2142.488,.0198448,7.282692,8298,5.493599,4.750219,629.5576
2000,30103,905.0403,.975,3.728417,5,5.423254,5.359123,620.8283
2000,30105,2154.081,.0046806,6.539976,100,5.551457,4.774665,765.2974
2000,30108,2867.499,.0679585,8.464591,15343,5.548791,5.401767,947.4562
2000,30109,1688.118,.0085147,7.130275,625,5.435674,4.981335,649.427
2000,30111,2077.731,.0257119,6.047805,41,5.53955,5.33415,922.5709
2000,30112,1511.439,.0042201,6.113664,14,5.228037,4.796823,686.0082
2000,30114,1999.574,.0680287,6.988197,339,5.530712,4.892399,634.3797
2000,30115,2150.117,.0300493,7.78029,108,5.137306,4.606835,773.1238
2000,30118,2548.2,.0682572,9.119584,18921,5.255468,5.076042,770.0708
2000,30119,1637.382,.0385714,6.296512,420,5.542212,5.065754,856.9723
2000,30121,1910.953,.0091005,5.196223,158,5.491631,4.587564,455.7378
2000,30123,1886.247,.0257423,6.553775,2205,5.500959,4.348042,419.1387
2000,30124,1645.703,.2979078,6.87423,4726,5.484156,4.66398,598.0132
2000,30125,1819.155,.0435474,5.693328,80,5.489742,4.694052,763.5882
2000,30126,2436.404,.0111413,7.001013,311,5.536337,4.518623,732.7741
2000,30128,1746.544,.004787,6.653529,2747,4.822848,3.980379,695.3458
2000,30129,1457.106,.335757,5.214863,121,5.507231,4.672377,510.0528
2000,30130,1716.715,.252159,5.366496,402,5.536732,5.118523,907.7248
2000,30131,2906.25,.0571743,9.24095,52407,5.492509,4.528395,584.765
2000,30134,1701.292,.0071863,5.702023,614,5.503482,4.474739,725.2804
2000,30135,1021.335,.7021818,4.93492,70,5.216463,4.979746,775.9363
2000,30138,2378.548,.0259534,8.708426,1374,5.21972,4.908754,771.1585
2000,30141,1627.844,.0106705,6.309536,6552,5.473899,5.261871,842.1713
2000,30142,1460.864,.0228068,5.295867,31,5.527724,4.892437,918.8615
2000,30143,1237.784,.0023966,4.886662,292,5.538513,5.014682,844.8677
2000,30144,1575.534,.2565902,5.922087,70,5.531726,5.065291,929.0209
2000,30148,1677.122,0,5.609532,135,5.547696,4.469623,754.3532
2000,30151,1175.194,.018018,6.082924,174,5.491606,4.750008,497.3613
2000,30152,1582.204,.0124539,5.732017,400,5.486475,4.582727,431.508
2000,30155,1627.442,.4134373,6.849157,2585,5.486407,4.598991,496.2765
2000,30157,1289.373,.2395194,5.164943,14,5.484408,4.572598,563.1931
2000,30158,1630.308,.0524124,6.648801,10334,5.499627,4.746397,601.8698
2000,30159,1378.311,.9835371,2.488077,10,4.988762,4.802551,806.2764
2000,30160,1729.269,.0951293,6.626224,1777,5.491912,4.563766,537.0844
2000,30161,1569.321,.0675204,5.884868,509,5.500998,4.525208,480.5338
2000,30164,1812.748,.0087215,6.20652,12,5.304286,4.917577,713.8137
2000,30169,1545.002,.0225373,5.16473,153,5.558396,4.841787,868.9009
2000,30170,1629.448,.7706612,4.763158,39,5.307578,4.985626,581.7408
2000,30173,1269.64,.230605,4.407322,230,5.454182,5.432551,802.5206
2000,30174,2354.876,.0315018,6.679466,2957,5.561695,4.763943,811.2997
2000,30175,1541.415,.0682271,6.263903,406,5.490072,4.542428,570.5602
2000,30176,1671.165,.0225256,5.29055,57,5.552459,4.964197,855.3478
2000,30177,9349.862,.0027248,6.05226,2,4.937869,4.832765,677.2779
2000,30178,1943.166,.0075652,6.698091,580,5.577395,4.93802,825.1571
2000,30181,1630.731,.0348107,5.852486,1671,5.557992,4.736672,790.6236
2000,30183,1541.026,.0251441,5.528059,1100,5.440974,4.994732,641.0107
2000,30189,2630.704,.030992,8.237725,30622,5.491365,4.594986,540.1492
2000,30192,1629.95,.0054585,5.32658,431,5.514143,4.817571,650.4125
2000,30193,3283.562,.0129594,9.487318,147282,5.538129,4.674745,742.7692
2000,30196,2388.879,.0109106,6.25733,58,5.442908,5.140725,775.1708
2000,30197,1359.444,.039039,4.701162,18,5.3398,4.917386,663.001
2000,30198,1119.819,.0730388,3.670664,6,5.115753,4.869707,596.3332
2000,30201,1008.012,.8184825,4.546506,57,5.34793,5.354177,793.7755
2000,30202,1285.552,.7665817,5.275,33,5.367429,5.004302,569.6588
2000,30204,3109.66,.0195097,8.059717,356,5.539745,5.280086,916.4727
2000,30205,2049.136,.034838,6.757778,129,5.506716,4.44572,461.8819
2000,30206,2702.325,.0513615,8.109409,262,5.544309,5.353568,910.5178
2000,30207,2515.461,.0777844,6.485064,2350,5.548721,4.973678,840.0652
2000,30208,2235.903,.014469,6.583239,276,5.569433,4.807669,845.4553
2000,31006,1405.815,.4922367,5.773902,48,5.548986,4.45946,1007.724
2000,31011,1686.765,.1838583,5.23995,1192,5.570863,4.131603,891.9349
2000,31027,1972.041,.1587302,7.817536,90,5.549915,4.181601,971.0726
2000,31028,1527.339,.1453634,6.864933,63,5.546405,4.190659,993.6015
2000,31033,1673.455,.8540958,5.155302,9,5.585613,4.424726,921.7912
2000,31040,1407.6,.5755491,5.959055,269,5.562178,4.468286,997.7824
2000,31041,1633.046,.4843861,6.100444,120,5.551535,4.399356,951.6631
2000,31048,1731.673,.5678815,7.471698,44,5.578619,4.428873,929.2167
2000,31050,2792.995,.229393,8.931661,336748,5.549548,4.296367,938.8503
2000,31052,1888.256,.3985263,7.042092,115,5.547719,4.292655,958.663
2000,31053,1515.032,.7016653,6.234787,8427,5.566591,4.429313,967.4634
2000,31056,1623.359,.8199968,6.112435,811,5.55049,4.475026,1006.48
2000,31057,1209.195,.5012382,5.12987,5,5.539743,4.388931,1029.848
2000,31058,1461.5,.8133166,6.384318,67,5.555577,4.579927,1066.867
2000,31059,2568.884,.1118288,7.70571,4842,5.540227,3.82104,885.0875
2000,31061,1842.518,.2212885,5.566634,24,5.535256,4.065038,1038.993
2000,31065,1555.572,.2399381,6.079316,156,5.539848,4.180031,1021.416
2000,31066,1279.541,.9037711,5.866048,13183,5.564756,4.461645,981.6956
2000,31079,1554.181,.816254,6.038575,793,5.544384,4.473017,1039.505
2000,31083,1793.158,.2693774,6.411067,2948,5.543595,3.959225,948.1052
2000,31089,1414.292,.6741034,6.724966,1083,5.55317,4.483056,988.1311
2000,31091,1639.975,.8833873,5.603432,27315,5.547307,4.609481,1050.31
2000,31093,1676.083,.2534017,7.202433,3033,5.551038,4.413846,961.0512
2000,31096,1840.43,.5907905,6.089188,1040,5.528982,4.452207,1076.161
2000,31101,4994.687,.3389229,6.801121,120,5.558135,4.38104,937.4116
2000,31102,1936.055,.6474891,7.041523,9809,5.535155,4.541851,1090.002
2000,32001,2122.945,.0012315,7.10817,7296,5.258193,4.071732,676.5052
2000,32004,2839.164,.002845,6.976912,18,5.084155,3.996054,706.4155
2000,32005,2984.381,.0036906,8.067723,933,5.09627,3.576325,528.8948
2000,32006,1944.671,0,7.111797,45,5.082009,3.484419,480.4963
2000,32007,2639.574,.003297,9.111405,71,5.199039,3.44319,304.2644
2000,32009,2446.876,.0095481,7.445551,73,5.024167,3.824512,585.2303
2000,32010,2913.04,.0039002,8.202192,13609,5.074024,3.593956,525.4373
2000,32013,2750.429,.0051326,7.114106,340,5.098359,3.575206,527.1342
2000,32014,2331.728,0,6.909051,187,5.201151,3.380148,447.9147
2000,32017,6130.896,.0019186,9.563471,8952,5.106852,3.531514,520.5978
2000,32019,2573.866,0,7.427361,240,5.266656,4.020962,658.4441
2000,32020,2293.98,.0005818,7.972498,3661,5.059658,3.603473,564.6077
2000,32022,2128.311,0,7.095989,466,5.170891,3.524067,481.1566
2000,32023,2295.083,0,6.747059,241,5.253742,4.093755,688.0891
2000,32024,2081.126,.0059102,6.96,393,5.11273,3.630491,538.1367
2000,32027,1806.462,0,6.00313,1,5.292151,3.432092,333.2499
2000,32028,2811.323,0,7.539197,5,5.259384,4.224494,717.0518
2000,32029,2577.379,.004085,6.762218,262,5.089022,3.633505,507.1762
2000,32031,2258.115,.0043243,6.740144,39,5.095802,3.818551,625.8062
2000,32033,2313.235,0,6.447205,10,5.302877,4.182536,706.5041
2000,32034,2039.432,0,6.57,223,5.138826,4.052085,668.799
2000,32036,2178.595,.0004593,6.933581,225,5.103802,3.579626,527.0537
2000,32038,2585.459,.0012524,6.684218,148,5.100465,3.533758,517.5973
2000,32039,2513.655,.0023778,7.577039,3634,5.158776,3.513463,489.5638
2000,32040,2009.387,.0019732,7.328013,3,5.111352,3.678093,521.0811
2000,32041,1628.872,0,5.961759,2,5.176462,3.404996,281.6576
2000,32042,2632.981,.0019457,7.148763,2067,5.029357,3.795015,546.1758
2000,32044,2648.923,.0077831,6.689057,440,5.259625,3.913036,627.041
2000,32045,2245.12,.0059666,6.256864,47,5.140532,4.076122,680.7975
2000,32046,2069.077,.0025253,7.141258,178,5.125436,3.700399,597.4022
2000,32047,2627.915,0,7.215827,152,5.128843,4.163154,709.55
2000,32048,2509.238,.0035199,6.921541,846,5.120815,3.995633,658.6736
2000,32049,2784.991,0,7.641282,723,5.086887,3.799793,616.5971
2000,32051,3008.422,.0091032,5.689168,70,5.131518,3.370291,438.2293
2000,32052,2596.831,0,7.733841,53,5.101094,3.651282,549.1832
2000,32054,2218.464,.0021739,6.496342,231,5.090001,3.484814,513.5629
2000,32055,3125.338,.0014822,7.286272,320,5.138123,3.842314,590.4453
2000,32056,3936.199,.0029423,10.13048,114312,5.066843,3.537297,542.1794
